 839432636728.9343 ,1 ,1 ,7 ,7 ,4754 ,2524 ,2237 ,2897 ,1097 ,2 ,2 ,4 ,4 ,4 ,4 ,4 ,0 ,1 ,2 ,0 ,2 ,2 ,1 ,4 ,1 ,0 ,1 ,3 ,2 ,0
 669022764879.0527 ,2 ,1 ,7 ,7 ,2524 ,3244 ,2537 , 977 , 811 ,2 ,3 ,4 ,4 ,4 ,4 ,4 ,1 ,3 ,3 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,2 ,2 ,2 ,2
1307424702114.2017 ,3 ,1 ,7 ,7 ,3244 ,  91 ,3835 , 257 , 811 ,3 ,2 ,4 ,4 ,4 ,4 ,4 ,0 ,0 ,0 ,3 ,3 ,3 ,2 ,2 ,2 ,0 ,2 ,0 ,2 ,2
2354241687021.158  ,1 ,1 ,7 ,7 ,2524 ,4154 ,2270 ,3017 , 811 ,2 ,3 ,4 ,4 ,4 ,4 ,4 ,0 ,0 ,0 ,1 ,2 ,2 ,0 ,3 ,0 ,1 ,2 ,1 ,1 ,2
