145234825167922.78,1,2,7,7,5,1,4,6,2,0,1,4,1,4,1,4,1,0,0,2,3,4,2,3,2,3,1,0,2,3,4,2,3,4,2,0
132570985492434.12,1,2,7,7,3,4,3,5,4,2,3,4,2,3,3,3,3,3,0,1,4,0,4,0,0,0,2,1,2,3,4,3,4,3,4,2
132570985492434.12,1,2,7,7,3,4,3,5,4,2,3,4,2,3,3,3,3,3,0,1,4,0,4,0,0,0,2,1,2,3,4,3,4,3,4,2
70084354246240.4,2,2,7,5,3,2,3,4,2,1,2,3,4,1,4,1,1,1,2,3,2,3,2,3,2,3,0,2,3,4,2,3,2,2,2,3
36552923685951.89,1,3,7,7,5,5,2,1,2,0,2,3,4,2,2,2,2,0,0,2,3,4,2,4,2,4,0,0,1,2,4,0,1,0,1,1
