208830267496.8576,1,1,7,7,811,3052,2212,2897,91,2,3,4,4,4,4,4,0,1,2,0,1,2,0,1,1,1,2,2,2,1,2,3,3
160923425282.45758,1,1,7,7,2897,811,2212,811,91,0,2,4,4,4,4,4,1,3,4,1,3,1,3,1,3,2,2,2,2,0,2,0,0
