1.6330907327417648e+17,1,2,7,5,3,2,4,6,1,0,3,0,3,0,3,1,4,0,2,3,4,0,2,3,0,2,0,4,0,2,3,0,3,0,1,2
1.68478195580928e+17,1,3,7,7,6,6,4,3,3,1,3,4,1,3,3,2,3,0,1,2,4,0,2,4,2,2,1,3,0,2,3,4,0,3,1,3
6.605894960173796e+16,2,1,7,2,3,2,6,6,3,0,1,2,2,2,2,0,1,0,3,4,3,4,3,4,4,4,1,2,0,1,2,3,2,3,3,3
5.6835315049261016e+16,1,2,7,3,3,1,3,5,4,2,3,2,3,2,2,1,1,1,2,3,1,2,3,2,3,2,0,4,3,4,3,4,3,4,3,3
8.475270709247998e+16,1,3,7,7,3,4,4,4,6,2,3,4,3,4,3,3,3,0,1,3,4,0,3,4,0,0,2,2,2,3,4,2,3,2,1,3
