15062685292.9536,1,3,7,7,1,4,4,2,6,0,2,3,4,0,0,0,0,1,2,4,1,2,1,1,2,4,1,2,4,2
15062685292.9536,2,2,7,7,3,3,5,4,5,0,2,3,4,2,4,4,0,1,2,3,0,2,2,0,2,3,4,0,0,0
14057703840.153599,1,2,7,7,5,4,6,2,3,0,2,3,4,0,2,0,0,1,2,4,2,4,4,0,1,2,0,1,2,1
3545609750.7358875,2,2,7,3,4,6,6,5,1,2,4,2,4,2,4,2,0,1,2,4,0,2,2,0,1,2,3,0,0,0
6861184617.6768,1,3,7,7,3,1,6,2,6,0,1,3,4,0,4,0,0,1,2,4,0,2,4,2,3,4,2,3,2,2
