10491213471075.531,1,1,7,7,3739,811,377,2390,91,2,4,2,4,2,4,2,4,4,0,1,2,3,4,0,1,2,3,1,3,3,3,2,3,0,3
17671880017811.867,1,1,7,7,3965,835,1097,761,91,1,2,3,4,2,4,4,4,4,1,2,3,1,2,3,1,2,3,3,3,0,3,2,2,0,1
16257272178704.418,2,1,7,5,754,3101,3619,811,91,0,2,4,0,2,4,4,4,4,0,1,2,3,0,1,2,3,2,3,2,0,0,0,1,2,1
3549629224216.166,3,1,7,7,3619,1339,292,3017,257,1,2,4,1,2,4,4,4,4,1,2,3,1,2,3,2,3,2,3,3,2,4,2,3,0,1
