1049658775673.2416,2,1,7,7,2357,91,2170,46,91,2,3,4,4,4,4,4,0,2,3,2,3,3,3,0,2,3,2,2,3,2,3,0,3
497693738454.2207,3,1,7,7,1219,4829,3244,977,257,2,4,2,4,4,4,4,0,1,2,3,1,2,2,2,3,4,3,1,2,1,1,0,1
497693738454.2207,3,1,7,7,1219,4829,3244,977,257,2,4,2,4,4,4,4,0,1,2,3,1,2,2,2,3,4,3,1,2,1,1,0,1
678409769984.8975,2,1,7,3,499,1097,1373,377,91,0,3,4,4,4,4,4,1,2,4,1,1,1,1,2,2,2,2,1,3,1,1,0,2
