4.547274363816978e+20,1,2,7,7,1,1,6,6,3,1,2,4,2,2,0,3,3,0,1,2,3,4,0,1,4,1,4,1,4,3,1,2,3,4,1,2,3,1,2,3,3,3,3,3,3
6.575740025767634e+20,1,1,7,7,2,4,3,5,6,1,2,3,2,2,0,0,3,1,2,3,4,1,2,3,1,3,1,3,1,2,0,1,3,4,1,3,4,1,3,4,1,3,4,4,1
6.336541861617875e+20,2,1,7,7,6,5,3,3,4,0,2,0,2,2,0,1,3,0,1,2,3,4,1,3,4,3,4,3,4,1,0,1,2,3,4,0,1,2,3,0,3,3,3,3,2
5.563223717361327e+20,1,2,7,5,1,6,4,6,5,0,2,3,0,0,1,1,4,0,1,2,0,1,2,0,1,2,0,2,0,3,1,2,3,4,1,2,3,4,1,2,1,1,1,1,3
2.9552241896915324e+20,1,1,7,3,2,5,2,5,4,0,1,2,3,2,1,2,1,0,1,2,4,0,1,2,4,0,4,4,4,1,0,1,2,3,4,1,2,3,1,3,3,3,3,3,1
